player_name,player_id,season,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Duncan Robinson,robindu01,2022,4420,2202,0.599870431,-1.087805396,-0.487934965,2.534563505,2.328074812,0.206488693,1.092952318,-0.608810969,0.484141349,-0.531787093
Jeremiah Robinson-Earl,robinje02,2022,2255,1087,-3.93310807,0.688243983,-3.244864086,-0.272913201,-0.272913201,0,-4.558642951,0.434353572,-4.124289379,-0.55830049
Justin Robinson,robinju01,2022,662,304,-6.204853653,1.230548351,-4.974305302,-0.319566275,-0.319566275,0,-4.724327785,0.118484446,-4.60584334,0.393905897
Mitchell Robinson,robinmi01,2022,3738,1848,0.45620171,2.43861167,2.89481338,5.279001482,5.279001482,0,-0.143844788,2.05546043,1.911615642,-0.811876936
Isaiah Roby,robyis01,2022,2016,948,-0.854444596,-1.311908298,-2.166352895,0.283231564,0.283231564,0,-2.497191155,-0.600820031,-3.098011186,0.332714798
Rajon Rondo,rondora01,2022,1481,697,-3.258733221,0.950493568,-2.308239653,0.160646832,0.160646832,0,-2.757279309,-0.146002974,-2.903282282,0.495006786
Derrick Rose,rosede01,2022,1292,636,2.142145455,3.380465548,5.522611004,2.664794779,2.664794779,0,1.350562503,1.692469048,3.04303155,-0.728746897
Terrence Ross,rosste01,2022,3051,1448,-1.658261505,-3.405583238,-5.063844743,-1.710856968,-1.710856968,0,-2.727392598,-3.782813355,-6.510205953,0.085343159
Terry Rozier,roziete01,2022,5174,2458,2.748444735,0.244039324,2.992484059,7.158162425,7.158162425,0,3.725468258,0.756692026,4.482160285,-0.601611787
Ricky Rubio,rubiori01,2022,2038,970,0.464406264,3.58089494,4.045301204,3.392369214,3.392369214,0,1.093732938,3.413972953,4.507705891,0.874715103
D'Angelo Russell,russeda01,2022,4849,2273,2.345835439,-0.790147505,1.555687934,5.03772224,4.814568928,0.223153313,2.872717601,-0.244162774,2.628554826,0.724906689
Matt Ryan,ryanma01,2022,11,5,-7.763923884,2.755339267,-5.008584617,-0.0059691,-0.0059691,0,5.672309716,2.252448959,7.924758675,3.600648839
Domantas Sabonis,sabondo01,2022,4414,2136,1.374353032,2.280796547,3.655149578,7.026810932,7.026810932,0,1.573195074,1.801319944,3.374515018,0.377167223
Olivier Sarr,sarrol01,2022,882,421,-3.439523197,-2.338166092,-5.777689289,-0.649178704,-0.649178704,0,-5.871267849,-3.078223145,-8.949490994,-0.177052825
Tomas Satoransky,satorto01,2022,1863,906,-2.658047897,-1.730744344,-4.388792242,-0.761454702,-0.761454702,0,-2.704117539,-1.657329701,-4.36144724,-0.766373252
Jordan Schakel,schakjo01,2022,62,30,-9.630110656,8.755314678,-0.874795978,0.028988399,0.028988399,0,-5.779068341,5.036201698,-0.742866643,0.998313676
Admiral Schofield,schofad01,2022,976,469,-3.046454805,-1.127393226,-4.173848031,-0.34102754,-0.34102754,0,-3.680275669,-2.233679172,-5.913954841,0.095033133
Dennis Schroder,schrode01,2022,3755,1837,-2.006738409,-0.870595275,-2.877333684,-0.117275696,-0.117275696,0,-1.642296917,-0.305205015,-1.947501932,-0.366924176
Trevon Scott,scotttr01,2022,25,11,-5.961968879,8.111026394,2.149057514,0.026742721,0.026742721,0,-5.781464715,9.268916389,3.487451674,-2.73433348
Jay Scrubb,scrubja01,2022,276,121,-4.613572693,0.286783205,-4.326789488,-0.098846061,-0.098846061,0,-4.062204068,-1.347735514,-5.409939582,1.545344706
Wayne Selden,seldewa01,2022,40,19,-7.672988813,-8.090993209,-15.76398202,-0.124895748,-0.124895748,0,-4.965656242,-6.196597693,-11.16225393,-0.998159381
Alperen Sengun,sengual01,2022,3155,1489,-1.041047916,-1.267561226,-2.308609143,0.338049,0.338049,0,-1.658485597,-1.325914806,-2.984400404,0.814098428
Collin Sexton,sextoco01,2022,658,316,-2.907188612,-0.093082146,-3.000270758,-0.040588595,-0.040588595,0,-2.522137977,0.104750184,-2.417387794,0.592695066
Landry Shamet,shamela01,2022,3444,1629,-0.952293978,-0.150386765,-1.102680743,1.339853384,1.685865659,-0.346012276,-1.087129757,-0.77391464,-1.861044397,0.124107701
Day'Ron Sharpe,sharpda01,2022,813,391,0.996090899,0.967353893,1.963444793,0.940917678,0.940917678,0,0.988169024,0.742806835,1.730975859,0.776197773
Pascal Siakam,siakapa01,2022,5668,2838,1.913557096,-0.196050633,1.717506463,6.407250944,6.100235421,0.307015522,2.152669572,0.869061297,3.021730869,-0.934981834
Chris Silva,silvach01,2022,194,91,-3.020051792,-3.205162214,-6.225214006,-0.158478477,-0.158478477,0,-3.533187769,-3.48107756,-7.014265329,0.441505113
Anfernee Simons,simonan01,2022,3447,1681,2.198466348,-2.46685906,-0.268392712,2.106373426,2.106373426,0,2.649890595,-2.718729844,-0.068839249,-1.032177858
Marko Simonovic,simonma01,2022,73,35,-4.889678066,6.483070325,1.593392259,0.077979011,0.077979011,0,-4.663475363,4.791109942,0.127634579,0.540314419
Zavier Simpson,simpsza01,2022,354,174,-6.747290453,-2.759208702,-9.506499155,-0.592520167,-0.592520167,0,-7.399164746,-1.283220722,-8.682385468,-1.214874985
Jericho Sims,simsje01,2022,1145,555,-2.707509826,1.758774095,-0.948735732,0.507566114,0.507566114,0,-3.508108635,0.791782164,-2.716326471,-0.486571837
Deividas Sirvydis,sirvyde01,2022,63,27,-11.87667429,10.73205595,-1.144618343,0.022457877,0.022457877,0,-9.740984091,10.39447634,0.653492251,1.551508603
Javonte Smart,smartja01,2022,418,200,-3.846610476,-0.308165834,-4.15477631,-0.143996009,-0.143996009,0,-2.774428617,-1.424600984,-4.199029601,-0.037540581
Marcus Smart,smartma01,2022,6273,3056,1.222840849,1.605841835,2.828682684,8.848568734,7.100023006,1.748545728,1.647124441,2.245024696,3.892149137,1.188978908
Dennis Smith Jr.,smithde03,2022,1351,638,-2.464668102,0.349579582,-2.11508852,0.206478435,0.206478435,0,-1.961899227,-0.088842968,-2.050742195,-0.091974726
Ish Smith,smithis01,2022,2362,1126,-2.218317628,-1.981370942,-4.19968857,-0.814805096,-0.814805096,0,-2.114365735,-2.293142906,-4.407508641,-1.07936722
Jalen Smith,smithja04,2022,1941,925,-0.472717292,-0.541614322,-1.014331615,0.818416886,0.818416886,0,-0.166711824,-1.220116184,-1.386828009,-0.091874179
Xavier Sneed,sneedxa01,2022,82,39,-6.68556134,-2.400562082,-9.086123422,-0.121523701,-0.121523701,0,-6.629016186,-4.429721234,-11.05873742,-1.15353274
Tony Snell,snellto01,2022,1708,823,-2.29982845,-1.308051996,-3.607880447,-0.360657465,-0.360657465,0,-2.14474461,-2.208742973,-4.353487583,-0.321894732
Jaden Springer,sprinja01,2022,44,19,-1.092489685,-5.177837607,-6.270327292,-0.034246174,-0.003736321,-0.030509853,-3.128793418,-7.947322995,-11.07611641,-0.354942564
Cassius Stanley,stanlca01,2022,328,155,-2.806174308,0.340566466,-2.465607842,0.022492991,0.022492991,0,-3.053209592,-0.437989315,-3.491198907,0.013228923
Nik Stauskas,stausni01,2022,134,63,-0.589144219,-0.873132051,-1.462276269,0.039767219,0.049128326,-0.009361106,-1.469452633,-3.656566921,-5.126019554,-1.760123758
Lance Stephenson,stephla01,2022,1717,814,-0.642635611,-5.268125713,-5.910761324,-1.312600307,-1.312600307,0,-0.671132384,-5.59112926,-6.262261644,-0.021716891
Lamar Stevens,stevela01,2022,2072,1015,-2.550634622,-0.042111604,-2.592746226,0.080797107,0.080797107,0,-2.989192435,-0.01644449,-3.005636926,-0.782532796
Isaiah Stewart,stewais01,2022,3730,1816,-3.137764582,0.833906934,-2.303857648,0.411063097,0.411063097,0,-4.250109648,0.680672848,-3.569436799,-0.555980627
Max Strus,strusma01,2022,4232,2110,1.970906462,0.314867585,2.285774047,5.493181313,3.499534174,1.993647139,2.052019563,0.541568285,2.593587847,-0.161946796
Jalen Suggs,suggsja01,2022,2789,1307,-4.157846233,2.826072658,-1.331773575,0.958825285,0.958825285,0,-4.355057068,2.360222214,-1.994834854,1.386010362
Craig Sword,swordcr01,2022,36,19,-0.095404758,8.468303524,8.372898766,0.109842339,0.109842339,0,0.699559002,9.360201607,10.05976061,1.87273356
Keifer Sykes,sykeske01,2022,1166,566,-5.23736534,-1.0085486,-6.24591394,-1.001958311,-1.001958311,0,-4.139508301,-1.890410619,-6.02991892,-0.749674564
Jae'Sean Tate,tateja01,2022,4367,2056,-1.305333949,0.775755487,-0.529578462,2.337336442,2.337336442,0,-1.750887982,0.61256482,-1.138323162,0.351132481
Jayson Tatum,tatumja01,2022,7561,3714,3.957832875,1.587377649,5.545210524,15.816352,13.20385258,2.612499419,4.425142331,1.450442705,5.875585036,0.371290848
Terry Taylor,taylote01,2022,1518,714,1.200653786,-3.088716579,-1.888062793,0.312850516,0.312850516,0,0.10313215,-2.881286989,-2.778154839,-0.362565719
Garrett Temple,templga01,2022,2279,1100,-2.998755376,-0.56697325,-3.565728627,-0.453413594,-0.440591756,-0.012821838,-2.267533889,-0.600976692,-2.868510581,-0.055686685
Emanuel Terry,terryem01,2022,39,18,-16.44690507,6.700744034,-9.746161033,-0.067016067,-0.067016067,0,-12.22276926,4.117491144,-8.105278115,4.305376448
Tyrell Terry,terryty01,2022,8,3,7.597927943,-23.069993,-15.47206506,-0.020066219,-0.020066219,0,4.80888433,-20.38425693,-15.5753726,3.049668958
Jon Teske,teskejo01,2022,19,8,-13.19568287,-5.408641273,-18.60432414,-0.064201843,-0.064201843,0,-9.881658033,-2.920074729,-12.80173276,-0.786854233
Daniel Theis,theisda01,2022,2465,1177,-3.420928082,0.739092297,-2.681835785,0.062167063,-0.156270946,0.218438009,-2.837998522,0.13099414,-2.707004382,0.240274972
Brodric Thomas,thomabr01,2022,135,60,0.828266056,-3.452997654,-2.624731598,0.003904684,0.003904684,0,-0.383875519,-6.014067107,-6.397942626,1.824626033
Cam Thomas,thomaca02,2022,2468,1176,-1.670792388,-2.500382118,-4.171174506,-0.857038017,-0.857038017,0,-1.398154047,-2.847832863,-4.245986909,-0.427157141
Isaiah Thomas,thomais02,2022,707,333,-0.399014855,-1.650599497,-2.049614352,0.141761347,0.141761347,0,0.908833801,-2.588507863,-1.679674063,-0.130345022
Matt Thomas,thomama02,2022,966,459,-1.043461643,0.389243212,-0.654218431,0.486470542,0.486470542,0,-1.270687861,-1.084013117,-2.354700977,-0.880916139
Klay Thompson,thompkl01,2022,3611,1733,0.979911644,-1.750901175,-0.770989531,1.760982213,1.219926427,0.541055786,2.151284039,-1.309756911,0.841527128,0.124990572
Tristan Thompson,thomptr01,2022,1944,935,-1.140320827,-0.594637805,-1.734958632,0.491404017,0.584553973,-0.093149955,-1.611953047,-1.161215508,-2.773168555,-0.629277551
JT Thor,thorjt01,2022,559,262,-3.004718159,-1.411621535,-4.416339694,-0.222781824,-0.222781824,0,-2.321172201,-2.153877658,-4.47504986,0.017149409
Matisse Thybulle,thybuma01,2022,3692,1822,-2.216038597,4.007251573,1.791212976,4.224184752,4.051132809,0.173051943,-1.865310215,4.859456,2.994145785,-0.025828991
Killian Tillie,tilliki02,2022,957,461,-3.335430739,0.839692757,-2.495737982,0.059966166,0.059966166,0,-3.03773515,1.17518295,-1.862552201,0.272870551
Xavier Tillman,tillmxa01,2022,1776,840,-2.822317216,3.009920685,0.187603469,1.262197908,1.239844519,0.022353389,-2.07336973,2.895823435,0.822453705,-0.257685344
Isaiah Todd,toddis01,2022,154,74,-8.837682129,-0.146404213,-8.984086342,-0.237693084,-0.237693084,0,-6.617783371,-1.798280102,-8.416063474,0.988444071
Obi Toppin,toppiob01,2022,2498,1230,-0.543636298,-0.254374289,-0.798010587,1.221653643,1.221653643,0,-0.301475379,-1.590574742,-1.892050122,-0.270179533
Juan Toscano-Anderson,toscaju01,2022,2159,1043,-1.990522528,0.947720246,-1.042802282,0.911416432,1.075709716,-0.164293284,-1.684593804,0.959597554,-0.72499625,-0.031099932
Karl-Anthony Towns,townska01,2022,5708,2698,3.30736042,-1.18360264,2.123757781,6.805829005,6.127942943,0.677886062,3.434181918,-0.910762357,2.523419561,1.158491014
Gary Trent Jr.,trentga02,2022,5379,2647,1.422214477,-1.023158439,0.399056038,4.261055705,4.125793285,0.13526242,1.576866048,0.155637251,1.732503299,0.343998052
P.J. Tucker,tuckepj01,2022,4967,2490,-0.626346827,2.327912514,1.701565687,5.658534823,4.22593739,1.432597433,-0.978352712,2.343052813,1.3647001,-0.850686455
Rayjon Tucker,tuckera01,2022,204,90,1.283443365,-2.761308747,-1.477865382,0.062340068,0.173837596,-0.111497528,-0.296493323,-2.879952285,-3.176445609,-0.055975262
Myles Turner,turnemy01,2022,2515,1235,-1.152313266,2.46248994,1.310176674,2.557906996,2.557906996,0,-0.60219249,1.744930525,1.142738035,-0.015563315
Jonas Valanciunas,valanjo01,2022,4898,2415,1.005998238,0.549566828,1.555565066,5.286671446,4.966313206,0.32035824,1.146718154,1.005722211,2.152440365,-0.484048618
Denzel Valentine,valende01,2022,467,222,-2.582889828,0.898260433,-1.684629395,0.117749099,0.117749099,0,-1.363073046,-0.178903,-1.541976046,0.293409147
Jarred Vanderbilt,vandeja01,2022,4228,2009,0.149206737,1.736323812,1.88553055,4.749572964,4.596264964,0.153307999,0.066649903,2.100468948,2.167118851,-0.122274304
Fred VanVleet,vanvlfr01,2022,5232,2602,3.445890985,1.07285014,4.518741125,9.631977282,9.394325327,0.237651954,3.70396668,2.326078734,6.030045414,-0.032212376
Devin Vassell,vassede01,2022,4136,1937,-0.224490231,-0.564849646,-0.789339877,1.941820379,1.941820379,0,-0.245652533,-0.122034415,-0.367686949,0.215913726
Luca Vildoza,vildolu01,2022,40,17,-4.640016096,3.615687566,-1.024328531,0.015328026,0,0.015328026,-3.641533989,1.197479152,-2.444054838,-0.685393445
Gabe Vincent,vincega01,2022,4074,2012,-0.397128219,1.339965334,0.942837115,3.849165061,2.424403719,1.424761342,-0.345838662,1.580749687,1.234911024,-0.05292878
Nikola Vucevic,vucevni01,2022,5371,2599,-1.816075359,1.555940608,-0.260134751,3.311257912,2.676806823,0.634451089,-1.048601632,2.561257412,1.51265578,0.076033947
Dean Wade,wadede01,2022,1997,980,-1.162963221,1.881636535,0.718673313,1.719902576,1.719902576,0,-1.950749132,1.755163881,-0.19558525,-0.831484201
Franz Wagner,wagnefr01,2022,5067,2429,0.474579609,0.844177275,1.318756884,5.034506287,5.034506287,0,-0.98717304,0.743615015,-0.243558025,-0.15480754
Moritz Wagner,wagnemo01,2022,2042,960,0.448753531,-1.50618956,-1.057436029,0.835990978,0.835990978,0,-0.203666732,-0.907856957,-1.111523689,0.842804504
Ish Wainright,wainris01,2022,834,385,-1.771420714,1.332316448,-0.439104266,0.454412753,0.314639831,0.139772923,-2.075254916,0.256228698,-1.819026219,0.553442421
Kemba Walker,walkeke02,2022,1954,948,-0.25530873,0.056279895,-0.199028835,1.225625275,1.225625275,0,0.491722131,0.258119774,0.749841905,-0.66477408
Lonnie Walker IV,walkelo01,2022,3435,1612,-1.408271311,-1.825990531,-3.234261842,-0.3986426,-0.3986426,0,-1.010037966,-2.229522693,-3.239560658,0.091679552
MJ Walker,walkemj01,2022,19,8,-3.414956847,11.62299644,8.20803959,0.045411249,0.045411249,0,-4.76003005,11.72928656,6.969256509,1.531389717
Tyrone Wallace,wallaty01,2022,158,75,-5.811417351,-1.797638994,-7.609056346,-0.184961007,-0.184961007,0,-5.185756649,-1.282060625,-6.467817275,-0.522133232
Derrick Walton Jr.,waltode01,2022,233,108,-6.167095333,7.745991984,1.578896651,0.240683654,0.240683654,0,-4.534303467,6.420520036,1.886216569,0.903279149
Brad Wanamaker,wanambr01,2022,658,320,-3.249253406,-2.082854057,-5.332107463,-0.417355957,-0.417355957,0,-2.918412649,-1.991568901,-4.909981549,0.058136497
Duane Washington Jr.,washidu02,2022,2084,968,-0.973046551,-1.853955931,-2.827002483,-0.038514111,-0.038514111,0,-0.856713752,-2.462013755,-3.318727507,1.274356903
P.J. Washington,washipj01,2022,3738,1768,0.064495147,-1.38219855,-1.317703403,1.295651069,1.295651069,0,0.868084217,-0.965561454,-0.097477237,0.284177746
Yuta Watanabe,watanyu01,2022,970,455,-3.211671978,-1.860914358,-5.072586336,-0.538250706,-0.352375931,-0.185874775,-2.186238895,-2.56917316,-4.755412055,0.647455714
Lindy Waters III,waterli01,2022,996,465,0.70861916,0.701258668,1.409877828,0.987133965,0.987133965,0,-0.516962304,-0.02015228,-0.537114584,0.023515596
Tremont Waters,watertr01,2022,110,50,-6.34557786,-6.793012085,-13.13858995,-0.270990191,-0.270990191,0,-3.410398201,-4.103854505,-7.514252707,1.365803262
Trendon Watford,watfotr01,2022,1859,869,-2.675920003,-4.608102481,-7.284022484,-2.017638086,-2.017638086,0,-3.455504678,-4.27570956,-7.731214238,0.368957435
Paul Watson,watsopa01,2022,331,156,-5.186886551,-6.327913546,-11.5148001,-0.693065146,-0.693065146,0,-5.733396009,-6.202887593,-11.9362836,-0.650220059
Quinndary Weatherspoon,weathqu01,2022,156,73,0.212656023,-4.240649957,-4.027993934,-0.047901727,-0.047901727,0,0.706918468,-3.195817105,-2.488898636,0.637339168
Russell Westbrook,westbru01,2022,5723,2678,-1.155953572,-2.06963551,-3.225589082,-0.659297882,-0.659297882,0,-0.878194476,-1.871330266,-2.749524743,1.460957594
Coby White,whiteco01,2022,3681,1773,0.282961483,-2.349884002,-2.066922519,0.61307952,0.68750809,-0.07442857,-0.110271123,-1.788309032,-1.898580155,-0.689087382
Derrick White,whitede01,2022,5792,2784,0.358459763,3.106443605,3.464903368,8.849230058,7.546422034,1.302808024,0.660922312,3.243747213,3.904669525,0.125657374
Hassan Whiteside,whiteha01,2022,2538,1227,1.007040496,2.26106652,3.268107017,3.765099817,3.595337778,0.16976204,0.661717724,2.279029458,2.940747182,-0.127427583
Joe Wieskamp,wieskjo01,2022,432,205,-2.581993229,-2.677650576,-5.259643806,-0.261608859,-0.261608859,0,-2.096517737,-3.584627655,-5.681145392,-0.334235235
Aaron Wiggins,wiggiaa01,2022,2559,1209,-1.846780242,-1.700197397,-3.546977638,-0.49267396,-0.49267396,0,-3.071818401,-1.329751769,-4.401570171,0.218233728
Andrew Wiggins,wiggian01,2022,6410,3096,0.217424,1.919715523,2.137139523,7.848096706,4.506061033,3.342035673,0.936388436,2.406333216,3.342721652,0.077597811
Lindell Wigginton,wiggili01,2022,435,199,-3.071432308,-3.401210617,-6.472642925,-0.381095064,-0.381095064,0,-3.034195384,-4.115966183,-7.150161567,0.829709327
Brandon Williams,willibr03,2022,1346,640,-2.843967564,-1.794228917,-4.63819648,-0.62043941,-0.62043941,0,-3.193516475,-2.101584136,-5.295100611,0.631012427
Grant Williams,willigr01,2022,5165,2529,-1.024984185,0.379101665,-0.645882521,2.741497818,1.707483071,1.034014747,-1.467176397,0.86793713,-0.599239267,-0.363937417
Kenrich Williams,willike04,2022,2216,1072,-1.209391856,3.773824037,2.564432181,2.890830215,2.890830215,0,-2.118185834,2.431418133,0.3132323,-0.54413289
Lou Williams,willilo02,2022,1659,799,-1.323417539,-1.080727822,-2.404145361,0.140492167,0.140492167,0,-0.71153467,-2.302398564,-3.013933234,-0.351393818
Patrick Williams,willipa01,2022,1202,575,-1.702209935,-2.523375944,-4.225585879,-0.443835296,0.092970513,-0.53680581,-2.06067498,-1.899485662,-3.960160642,0.256762313
Robert Williams III,williro04,2022,4458,2198,0.639223995,3.016426321,3.655650316,7.213416849,5.168515398,2.044901451,0.159819438,2.501663502,2.66148294,-0.550678354
Ziaire Williams,willizi02,2022,3275,1514,-0.993926456,-0.900953743,-1.894880199,0.666966629,0.534963968,0.132002661,-0.627559957,-0.293072443,-0.9206324,0.741829975
D.J. Wilson,wilsodj01,2022,123,54,1.445425451,-0.755044249,0.690381201,0.096621758,0.096621758,0,2.830206162,1.114795992,3.945002154,1.937597586
Dylan Windler,windldy01,2022,932,459,-1.899949212,1.359510084,-0.540439128,0.516094175,0.516094175,0,-2.109244029,0.375816055,-1.733427974,-0.259896508
Justise Winslow,winslju01,2022,1663,774,-1.216906602,1.824597549,0.607690948,1.348294238,1.348294238,0,-1.265763427,0.673958552,-0.591804875,0.839803021
Cassius Winston,winstca01,2022,80,39,-2.648014668,-3.585090226,-6.233104894,-0.069513562,-0.069513562,0,-3.924714251,-3.334723513,-7.259437764,0.299314509
Robert Woodard II,woodaro01,2022,90,42,-4.86116204,1.7071165,-3.15404554,-0.00860757,-0.00860757,0,-3.393572662,-2.115398628,-5.50897129,-0.583050568
Christian Wood,woodch01,2022,4445,2094,-0.803181915,-1.237441264,-2.040623179,0.761397053,0.761397053,0,-0.457181928,-1.813079856,-2.270261784,0.465540232
Delon Wright,wrighde01,2022,3272,1589,-0.254751162,2.544225362,2.2894742,4.071242515,3.2000534,0.871189115,-0.34343051,2.10494608,1.76151557,-1.497641321
McKinley Wright IV,wrighmc01,2022,41,19,-1.290292553,-8.510070154,-9.800362706,-0.068195465,-0.068195465,0,-2.485645958,-9.368324954,-11.85397091,-0.218517073
Moses Wright,wrighmo01,2022,30,14,-0.209772381,-2.803945999,-3.01371838,-0.001131119,-0.001131119,0,-0.092218438,-4.863868264,-4.956086702,-1.967683196
Gabe York,yorkga01,2022,50,21,0.758249105,2.301326011,3.059575116,0.063483468,0.063483468,0,0.938019266,3.124527806,4.062547072,1.989805733
Thaddeus Young,youngth01,2022,1927,932,-0.540097225,0.726837293,0.186740068,1.417298654,1.447940006,-0.030641352,-0.490506408,1.012304265,0.521797857,0.412186861
